country,year,co2,co2_growth_prct,co2_per_capita,gdp,population,gdp_per_capita
Estonia,2007,19.942,21.266,14.876,34297835520.0,1340576.0,25584.40216742654
Estonia,2008,17.822,-10.629,13.33,31920816128.0,1337013.0,23874.72382691866
Estonia,2009,14.417,-19.107,10.803,26784890880.0,1334557.0,20070.248689265427
Estonia,2010,18.975,31.618,14.251,26952075264.0,1331535.0,20241.35697822438
Estonia,2011,18.956,-0.101,14.28,28535476224.0,1327435.0,21496.703208820018
Estonia,2012,17.772,-6.249,13.436,29763610624.0,1322682.0,22502.468941136267
Estonia,2013,19.66,10.627,14.917,30185959424.0,1317985.0,22903.113027841744
Estonia,2014,18.828,-4.233,14.323,31037874176.0,1314531.0,23611.3672298333
Estonia,2015,15.824,-15.956,12.037,31485411328.0,1314658.0,23949.50726957125
Estonia,2016,17.489,10.523,13.29,31962619904.0,1315928.0,24289.033977542844
Estonia,2017,18.738,7.143,14.222,33800136704.0,1317550.0,25653.779138552618
Estonia,2018,17.885,-4.555,13.527,35409424384.0,1322146.0,26781.780819969958
Finland,1985,49.549,17.562,10.108,113466474496.0,4902179.0,23146.130424042043
Finland,1986,53.214,7.397,10.82,116153573376.0,4918174.0,23617.215124149734
Finland,1987,57.533,8.116,11.665,120921063424.0,4932176.0,24516.77787329568
Finland,1988,52.058,-9.517,10.524,126851457024.0,4946563.0,25644.362969601316
Finland,1989,52.448,0.749,10.565,134045458432.0,4964482.0,27000.895245868553
Finland,1990,56.915,8.517,11.414,134055206912.0,4986551.0,26883.35222320999
Finland,1991,55.188,-3.034,11.007,126220410880.0,5013856.0,25174.319102902038
Finland,1992,54.265,-1.672,10.762,122115850240.0,5042120.0,24219.14794570538
Finland,1993,56.314,3.776,11.115,121309724672.0,5066609.0,23942.9813257743
Finland,1994,61.732,9.621,12.132,126178762752.0,5088491.0,24796.892192990024
Finland,1995,58.116,-5.858,11.378,131584983040.0,5107942.0,25760.86083984509
Finland,1996,64.033,10.181,12.495,136504623104.0,5124717.0,26636.51926613704
Finland,1997,62.696,-2.088,12.198,145148297216.0,5139944.0,28239.27599522485
Finland,1998,59.352,-5.334,11.517,153137954816.0,5153548.0,29715.053554560858
Finland,1999,58.866,-0.819,11.396,160061980672.0,5165500.0,30986.735199303068
Finland,2000,57.01,-3.153,11.014,169209069568.0,5176208.0,32689.77397507983
Finland,2001,62.514,9.654,12.05,173703233536.0,5188007.0,33481.68835084455
Finland,2002,65.041,4.042,12.506,176750428160.0,5200588.0,33986.62385099531
Finland,2003,72.654,11.705,13.937,180407926784.0,5212991.0,34607.37353737998
Finland,2004,68.939,-5.113,13.186,187631845376.0,5228143.0,35888.81279184598
Finland,2005,57.047,-17.25,10.874,192989478912.0,5246070.0,36787.43877073695
Finland,2006,68.371,19.85,12.983,200964489216.0,5266249.0,38160.84070768397
Finland,2007,66.76,-2.356,12.623,211541000192.0,5288694.0,39998.721837943354
Finland,2008,58.621,-12.191,11.033,213224882176.0,5313358.0,40129.96718384118
Finland,2009,55.906,-4.631,10.472,195736961024.0,5338813.0,36663.01123938973
Finland,2010,64.081,14.623,11.948,201743089664.0,5363279.0,37615.62463261747
Finland,2011,56.638,-11.615,10.512,207082078208.0,5388173.0,38432.70774861906
Finland,2012,51.146,-9.697,9.447,204128370688.0,5413865.0,37704.7397170044
Finland,2013,51.715,1.112,9.508,202579968000.0,5438873.0,37246.68106793448
Finland,2014,47.619,-7.92,8.719,201300410368.0,5461436.0,36858.513103147234
Finland,2015,44.186,-7.209,8.064,201843998720.0,5479457.0,36836.496521461886
Finland,2016,47.248,6.93,8.598,204639584256.0,5495217.0,37239.58203215633
Finland,2017,44.654,-5.49,8.107,211331219456.0,5508146.0,38367.03301909572
Finland,2018,45.73,2.41,8.291,214535733248.0,5515465.0,38897.12531001466
France,1985,405.138,-1.656,7.352,1398409920512.0,55108104.0,25375.75817364357
France,1986,390.285,-3.666,7.048,1431625531392.0,55371640.0,25854.85153396215
France,1987,387.705,-0.661,6.968,1467808743424.0,55641536.0,26379.73084395082
France,1988,385.545,-0.557,6.896,1532315566080.0,55911476.0,27406.101138878894
France,1989,399.62,3.651,7.114,1594471874560.0,56169944.0,28386.566925542957
France,1990,393.431,-1.549,6.974,1636207689728.0,56412896.0,29004.142771326613
France,1991,417.775,6.188,7.375,1655610540032.0,56645216.0,29227.720484497757
France,1992,407.717,-2.407,7.17,1682859229184.0,56864048.0,29594.43248190843
France,1993,388.398,-4.738,6.808,1673263972352.0,57053728.0,29327.863945227207
France,1994,381.576,-1.756,6.667,1713239621632.0,57230064.0,29936.007438887365
France,1995,386.457,1.279,6.73,1749671477248.0,57420356.0,30471.275330442048
France,1996,402.893,4.253,6.992,1774691549184.0,57623180.0,30798.22302733032
France,1997,395.512,-1.832,6.838,1817073025024.0,57839364.0,31415.854175436645
France,1998,413.965,4.666,7.127,1882612563968.0,58080344.0,32413.93618412453
France,1999,412.37,-0.385,7.067,1950261968896.0,58352208.0,33422.248030374445
France,2000,406.508,-1.422,6.929,2031949578240.0,58665456.0,34636.21894015449
France,2001,411.016,1.109,6.965,2077914824704.0,59014776.0,35210.07729833627
France,2002,406.431,-1.116,6.845,2107291205632.0,59372784.0,35492.54496188018
France,2003,412.457,1.483,6.906,2130783764480.0,59728260.0,35674.63315489184
France,2004,413.663,0.293,6.882,2196565655552.0,60108436.0,36543.38395282818
France,2005,416.151,0.601,6.877,2238357176320.0,60510080.0,36991.4760701027
France,2006,406.31,-2.365,6.67,2296438063104.0,60919152.0,37696.48768426717
France,2007,396.198,-2.489,6.46,2353924145152.0,61329380.0,38381.671967856186
France,2008,389.427,-1.709,6.309,2361538117632.0,61721004.0,38261.49875384399
France,2009,370.966,-4.741,5.974,2294314958848.0,62093300.0,36949.47697816029
France,2010,376.564,1.509,6.03,2341292736512.0,62444568.0,37493.93760738324
France,2011,354.089,-5.968,5.641,2391848255488.0,62775272.0,38101.758531416635
France,2012,356.445,0.665,5.651,2395403190272.0,63071412.0,37979.222508479754
France,2013,358.487,0.573,5.66,2415696805888.0,63335180.0,38141.469020661185
France,2014,327.009,-8.781,5.143,2424453726208.0,63588496.0,38127.23808105164
France,2015,331.414,1.347,5.194,2453072773120.0,63809768.0,38443.53066947368
France,2016,334.005,0.782,5.22,2479389933568.0,63989320.0,38746.933606545594
France,2017,336.896,0.866,5.252,2536203354112.0,64144092.0,39539.15746616228
France,2018,322.079,-4.398,5.011,2581673803776.0,64277812.0,40164.307456140545
Germany,1985,1044.118,1.052,13.448,1874769870848.0,77638808.0,24147.329398050522
Germany,1986,1047.472,0.321,13.463,1916181413888.0,77803352.0,24628.520039702147
Germany,1987,1032.443,-1.435,13.221,1945055789056.0,78090896.0,24907.587038775942
Germany,1988,1029.024,-0.331,13.112,2009989513216.0,78477528.0,25612.293919553635
Germany,1989,1008.792,-1.966,12.783,2075675197440.0,78916440.0,26302.18998018664
Germany,1990,1054.741,4.555,13.289,2015547621376.0,79370192.0,25394.264151156392
Germany,1991,1016.87,-3.59,12.742,2140549414912.0,79801984.0,26823.26062108932
Germany,1992,969.474,-4.661,12.087,2206446125056.0,80205024.0,27510.07374620323
Germany,1993,959.367,-1.043,11.907,2210102247424.0,80573496.0,27429.643209523885
Germany,1994,943.185,-1.687,11.661,2290161025024.0,80882120.0,28314.799674192516
Germany,1995,939.897,-0.349,11.586,2356396687360.0,81123264.0,29047.11387549692
Germany,1996,959.653,2.102,11.804,2402605858816.0,81300864.0,29552.03352840137
Germany,1997,931.487,-2.935,11.438,2474738188288.0,81436096.0,30388.713480174687
Germany,1998,923.467,-0.861,11.327,2552402542592.0,81524384.0,31308.455425949614
Germany,1999,895.402,-3.039,10.979,2632654520320.0,81556968.0,32279.945967584277
Germany,2000,898.938,0.395,11.023,2741356986368.0,81551680.0,33614.96644051968
Germany,2001,915.242,1.814,11.228,2819462529024.0,81514568.0,34588.44962564237
Germany,2002,898.835,-1.793,11.036,2851462971392.0,81443424.0,35011.580203111305
Germany,2003,899.858,0.114,11.062,2863394193408.0,81346808.0,35199.83468076584
Germany,2004,885.633,-1.581,10.898,2929753849856.0,81266672.0,36051.111455087026
Germany,2005,865.471,-2.277,10.657,2983874265088.0,81212168.0,36741.71418608108
Germany,2006,877.498,1.39,10.81,3129394593792.0,81177816.0,38549.874189667775
Germany,2007,850.23,-3.107,10.473,3268102848512.0,81183832.0,40255.587448890066
Germany,2008,852.858,0.309,10.501,3340933005312.0,81217488.0,41135.63577972271
Germany,2009,788.286,-7.571,9.701,3189039955968.0,81260624.0,39244.59103301988
Germany,2010,831.13,5.435,10.22,3356793241600.0,81325088.0,41276.23251511268
Germany,2011,807.614,-2.829,9.919,3519131418624.0,81423384.0,43220.15673806925
Germany,2012,812.816,0.644,9.968,3536438165504.0,81545568.0,43367.63177005524
Germany,2013,833.804,2.582,10.208,3553715290112.0,81680592.0,43507.46245952772
Germany,2014,794.738,-4.685,9.709,3610400784384.0,81858824.0,44105.21197304276
Germany,2015,798.085,0.421,9.724,3672553029632.0,82073232.0,44747.2694828443
Germany,2016,801.745,0.459,9.738,3735419092992.0,82331432.0,45370.51041444293
Germany,2017,785.986,-1.966,9.513,3827498221568.0,82624368.0,46324.08470062972
Germany,2018,754.811,-3.966,9.105,3885961314304.0,82896696.0,46877.15556605537
Greece,1985,59.772,6.195,6.074,147360301056.0,9840144.0,14975.421198714164
Greece,1986,58.274,-2.505,5.865,149738258432.0,9936729.0,15069.169988635093
Greece,1987,62.576,7.382,6.239,149058781184.0,10029145.0,14862.561183829728
Greece,1988,67.052,7.152,6.626,155690549248.0,10120189.0,15384.154312533095
Greece,1989,73.231,9.215,7.171,161665843200.0,10211975.0,15831.00655847669
Greece,1990,83.438,13.938,8.099,161708982272.0,10302255.0,15696.464732429939
Greece,1991,83.408,-0.037,8.026,168230944768.0,10391552.0,16189.20299566417
Greece,1992,84.976,1.88,8.11,170928734208.0,10478389.0,16312.50130225171
Greece,1993,84.285,-0.813,7.979,169706668032.0,10563442.0,16065.470708505807
Greece,1994,86.43,2.545,8.117,174662615040.0,10647420.0,16404.2195236029
Greece,1995,86.963,0.617,8.106,179928432640.0,10727928.0,16771.964972173566
Greece,1996,89.115,2.474,8.248,186744569856.0,10803809.0,17285.067688256982
Greece,1997,93.802,5.259,8.625,196868816896.0,10875274.0,18102.423616729106
Greece,1998,98.622,5.139,9.015,206380728320.0,10939474.0,18865.69028090382
Greece,1999,97.935,-0.697,8.908,214634217472.0,10993861.0,19523.097251456973
Greece,2000,102.973,5.145,9.329,225054588928.0,11038112.0,20388.86622349909
Greece,2001,105.362,2.32,9.516,236462129152.0,11072182.0,21356.416391276805
Greece,2002,105.001,-0.343,9.462,247945854976.0,11096620.0,22344.268342612435
Greece,2003,109.067,3.873,9.817,264671526912.0,11110488.0,23821.773347129307
Greece,2004,109.485,0.384,9.85,280566759424.0,11115089.0,25241.971469954042
Greece,2005,113.889,4.022,10.248,284786819072.0,11113450.0,25625.41956566143
Greece,2006,112.42,-1.29,10.122,303593193472.0,11106097.0,27335.7232042904
Greece,2007,114.546,1.891,10.327,316350857216.0,11091491.0,28521.941478922898
Greece,2008,111.08,-3.025,10.031,318127308800.0,11073621.0,28728.39054181103
Greece,2009,104.32,-6.086,9.436,307180732416.0,11055503.0,27785.3239618315
Greece,2010,97.354,-6.677,8.823,292966531072.0,11033784.0,26551.77326944229
Greece,2011,94.505,-2.926,8.588,268611518464.0,11004730.0,24408.733195998448
Greece,2012,91.393,-3.294,8.336,248992874496.0,10963633.0,22710.799832135934
Greece,2013,81.713,-10.591,7.487,240930471936.0,10914501.0,22074.346040739747
Greece,2014,78.636,-3.765,7.239,241776394240.0,10862972.0,22256.928788917066
Greece,2015,74.928,-4.716,6.933,241242128384.0,10806644.0,22323.50102251911
Greece,2016,71.361,-4.76,6.638,241653891072.0,10749742.0,22479.971246937832
Greece,2017,74.843,4.88,7.0,245290991616.0,10692230.0,22941.050801937483
Greece,2018,71.781,-4.092,6.751,250035847168.0,10633275.0,23514.471991742903
Hungary,1985,85.828,-5.226,8.141,111300345856.0,10542756.0,10557.0446528403
Hungary,1986,83.241,-3.015,7.923,113513152512.0,10505773.0,10804.835828072813
Hungary,1987,84.136,1.076,8.037,115264970752.0,10469197.0,11009.91515891811
Hungary,1988,78.055,-7.228,7.481,117029101568.0,10434269.0,11215.840953304922
Hungary,1989,75.917,-2.739,7.302,114408742912.0,10397176.0,11003.828627311877
Hungary,1990,73.377,-3.346,7.072,106788855808.0,10375989.0,10291.92068418731
Hungary,1991,69.702,-5.008,6.718,95995723776.0,10374750.0,9252.822841610641
Hungary,1992,62.348,-10.551,6.012,94900822016.0,10370067.0,9151.418406072014
Hungary,1993,63.558,1.941,6.137,96248037376.0,10357423.0,9292.662603043247
Hungary,1994,61.889,-2.627,5.984,101057019904.0,10342435.0,9771.105151156376
Hungary,1995,61.601,-0.465,5.965,104661049344.0,10327171.0,10134.532423642448
Hungary,1996,63.158,2.528,6.127,106794262528.0,10308272.0,10360.054772322655
Hungary,1997,61.712,-2.29,5.999,112578945024.0,10286223.0,10944.633907314668
Hungary,1998,61.313,-0.646,5.975,119714947072.0,10260965.0,11667.026159040597
Hungary,1999,61.806,0.805,6.042,126067187712.0,10230263.0,12322.966448858646
Hungary,2000,58.506,-5.34,5.735,134035357696.0,10202054.0,13138.075694953193
Hungary,2001,60.109,2.74,5.906,141920337920.0,10177955.0,13943.89520488153
Hungary,2002,59.086,-1.702,5.822,151325425664.0,10148404.0,14911.253598496867
Hungary,2003,61.861,4.696,6.114,160317177856.0,10118060.0,15844.655779467605
Hungary,2004,60.252,-2.601,5.969,171776475136.0,10094499.0,17016.84007656051
Hungary,2005,60.401,0.247,5.996,182948364288.0,10073533.0,18161.29100763357
Hungary,2006,59.71,-1.144,5.937,193865269248.0,10057063.0,19276.52926585028
Hungary,2007,58.631,-1.806,5.839,198699892736.0,10041171.0,19788.517966281026
Hungary,2008,57.326,-2.226,5.719,204543000576.0,10023508.0,20406.328859716577
Hungary,2009,51.542,-10.09,5.15,195011821568.0,10008581.0,19484.46253949486
Hungary,2010,52.087,1.058,5.216,200323055616.0,9986832.0,20058.71888262464
Hungary,2011,50.253,-3.522,5.049,207957688320.0,9953247.0,20893.45198807987
Hungary,2012,46.819,-6.834,4.719,204625346560.0,9922133.0,20623.120710032814
Hungary,2013,43.67,-6.726,4.413,208958734336.0,9894637.0,21118.38305296091
Hungary,2014,43.792,0.28,4.438,217412730880.0,9867906.0,22032.306639321454
Hungary,2015,46.717,6.681,4.746,224257294336.0,9844250.0,22780.536286258477
Hungary,2016,47.179,0.987,4.807,228414177280.0,9815106.0,23271.697450847703
Hungary,2017,49.58,5.091,5.065,238288093184.0,9788940.0,24342.583894068204
Hungary,2018,49.534,-0.093,5.067,250426490880.0,9776361.0,25615.511833083907
Indonesia,1985,121.597,8.125,0.733,515643146240.0,165791696.0,3110.1868108038416
Indonesia,1986,122.166,0.468,0.722,545914224640.0,169135280.0,3227.678013954274
Indonesia,1987,123.878,1.402,0.718,572867018752.0,172421392.0,3322.4822750068042
Indonesia,1988,132.721,7.138,0.755,605642424320.0,175694640.0,3447.130910311208
Indonesia,1989,131.674,-0.789,0.736,660041564160.0,178949168.0,3688.4304718309727
Indonesia,1990,155.081,17.777,0.851,718548893696.0,182159888.0,3944.6054868896276
Indonesia,1991,174.865,12.757,0.943,786439995392.0,185361232.0,4242.742599984445
Indonesia,1992,199.419,14.041,1.058,841780428800.0,188558416.0,4464.2951858484
Indonesia,1993,215.109,7.868,1.122,912702636032.0,191737280.0,4760.173066145509
Indonesia,1994,219.372,1.982,1.125,986200276992.0,194928544.0,5059.291249782279
Indonesia,1995,222.41,1.385,1.122,1072204283904.0,198140160.0,5411.34257640652
Indonesia,1996,253.065,13.783,1.257,1161281404928.0,201373792.0,5766.795139498589
Indonesia,1997,279.941,10.62,1.368,1221454462976.0,204628016.0,5969.145803456356
Indonesia,1998,244.523,-12.652,1.176,1066065592320.0,207855488.0,5128.878734825611
Indonesia,1999,292.001,19.417,1.384,1079382573056.0,210996912.0,5115.63208591413
Indonesia,2000,281.33,-3.654,1.314,1138300026880.0,214072416.0,5317.359649362766
Indonesia,2001,317.027,12.689,1.46,1185220919296.0,217112432.0,5459.019128374925
Indonesia,2002,308.486,-2.694,1.401,1244249980928.0,220115088.0,5652.724637068041
Indonesia,2003,339.357,10.007,1.521,1309811277824.0,223080128.0,5871.48344214685
Indonesia,2004,343.022,1.08,1.518,1381839929344.0,225938592.0,6115.997789983572
Indonesia,2005,347.617,1.34,1.519,1467344879616.0,228805152.0,6413.07622136061
Indonesia,2006,346.633,-0.283,1.495,1555183173632.0,231797424.0,6709.234066518358
Indonesia,2007,387.858,11.893,1.651,1661589520384.0,234858288.0,7074.860055115449
Indonesia,2008,365.718,-5.708,1.537,1793465253888.0,237936544.0,7537.577976622204
Indonesia,2009,398.942,9.085,1.655,1886334484480.0,240981296.0,7827.721552630375
Indonesia,2010,445.806,11.747,1.827,2015864815616.0,244016176.0,8261.193371114872
Indonesia,2011,500.725,12.319,2.026,2150142705664.0,247099696.0,8701.51902438601
Indonesia,2012,515.954,3.042,2.062,2279736344576.0,250222688.0,9110.829888359283
Indonesia,2013,489.055,-5.213,1.931,2406465929216.0,253275920.0,9501.360923754615
Indonesia,2014,487.89,-0.238,1.904,2526852677632.0,256229760.0,9861.667425485626
Indonesia,2015,539.149,10.506,2.081,2650203488256.0,259091968.0,10228.813763366064
Indonesia,2016,540.086,0.174,2.063,2783164760064.0,261850176.0,10628.844336022137
Indonesia,2017,556.944,3.121,2.106,2924271370240.0,264498848.0,11055.894543026516
Indonesia,2018,594.101,6.672,2.225,3075456106496.0,267066848.0,11515.67905012306
Ireland,1985,26.75,4.698,7.63,52512358400.0,3505781.0,14978.790289524644
Ireland,1986,28.55,6.731,8.121,52286103552.0,3515672.0,14872.292850982685
Ireland,1987,30.226,5.87,8.602,54719774720.0,3513702.0,15573.254282804859
Ireland,1988,29.884,-1.134,8.543,57578364928.0,3498032.0,16460.216752734108
Ireland,1989,30.061,0.594,8.63,60929429504.0,3483316.0,17491.789290434746
Ireland,1990,32.944,9.592,9.452,66087473152.0,3485370.0,18961.393812421637
Ireland,1991,33.674,2.216,9.608,67936149504.0,3504806.0,19383.711824277863
Ireland,1992,33.495,-0.532,9.493,71167893504.0,3528370.0,20170.190060566212
Ireland,1993,33.716,0.66,9.509,73646604288.0,3545700.0,20770.68118791776
Ireland,1994,34.838,3.328,9.788,78875959296.0,3559396.0,22159.92805970451
Ireland,1995,35.853,2.912,10.016,87428767744.0,3579486.0,24424.950326387643
Ireland,1996,37.469,4.508,10.389,96464093184.0,3606725.0,26745.619137583264
Ireland,1997,38.805,3.565,10.66,108048252928.0,3640157.0,29682.30571593478
Ireland,1998,40.709,4.907,11.066,118272466944.0,3678670.0,32150.877068070797
Ireland,1999,42.44,4.253,11.409,132615405568.0,3719918.0,35650.08840732511
Ireland,2000,45.249,6.619,12.006,147422871552.0,3768954.0,39115.062574921314
Ireland,2001,47.608,5.212,12.433,158125555712.0,3829019.0,41296.62342025464
Ireland,2002,46.082,-3.205,11.833,168846213120.0,3894256.0,43357.75899684047
Ireland,2003,45.684,-0.863,11.54,177045291008.0,3958706.0,44723.020857825766
Ireland,2004,46.167,1.057,11.45,191105269760.0,4031961.0,47397.59877637705
Ireland,2005,48.156,4.309,11.685,204428607488.0,4121220.0,49603.9055153571
Ireland,2006,47.604,-1.146,11.241,218886733824.0,4234809.0,51687.510304242765
Ireland,2007,47.664,0.125,10.933,229784272896.0,4359841.0,52704.73691494713
Ireland,2008,47.363,-0.632,10.638,222239932416.0,4452393.0,49914.71606751695
Ireland,2009,42.179,-10.945,9.374,214513696768.0,4499797.0,47671.86092350388
Ireland,2010,41.793,-0.915,9.237,221367779328.0,4524581.0,48925.586552213346
Ireland,2011,38.056,-8.941,8.374,223963938816.0,4544504.0,49282.37246925077
Ireland,2012,38.227,0.449,8.375,221943971840.0,4564550.0,48623.40687252851
Ireland,2013,37.282,-2.473,8.124,225008336896.0,4588830.0,49033.92300346711
Ireland,2014,36.853,-1.15,7.973,244831715328.0,4622165.0,52969.05569749241
Ireland,2015,38.719,5.062,8.298,254793482240.0,4665764.0,54609.16631016914
Ireland,2016,40.37,4.264,8.561,268695470080.0,4715791.0,56977.81561566236
Ireland,2017,39.078,-3.199,8.189,290581577728.0,4771860.0,60894.824602565874
Ireland,2018,39.013,-0.168,8.07,314321666048.0,4834506.0,65016.29453929729
Italy,1985,368.982,1.202,6.515,1274693681152.0,56636468.0,22506.588531474103
Italy,1986,363.188,-1.57,6.412,1310891966464.0,56639056.0,23144.66481334011
Italy,1987,380.099,4.656,6.71,1351528480768.0,56644528.0,23859.824214052944
Italy,1988,385.962,1.543,6.811,1403769978880.0,56670880.0,24770.569627293593
Italy,1989,404.742,4.866,7.137,1444197040128.0,56711524.0,25465.671494350954
Italy,1990,438.904,8.441,7.733,1475485237248.0,56756560.0,25996.734778288184
Italy,1991,438.386,-0.118,7.719,1508723261440.0,56794488.0,26564.607140045
Italy,1992,438.771,0.088,7.72,1531922481152.0,56833184.0,26954.718587506904
Italy,1993,431.176,-1.731,7.582,1529549684736.0,56869456.0,26895.802990202683
Italy,1994,425.428,-1.333,7.479,1573413584896.0,56883820.0,27660.12523237715
Italy,1995,449.43,5.642,7.901,1630198169600.0,56885124.0,28657.723759202847
Italy,1996,443.657,-1.285,7.797,1662791450624.0,56898972.0,29223.57631740693
Italy,1997,449.431,1.302,7.895,1705185902592.0,56925808.0,29954.53138920751
Italy,1998,461.647,2.718,8.108,1744897703936.0,56938736.0,30645.178072375897
Italy,1999,466.393,1.028,8.19,1784528371712.0,56945064.0,31337.718256177566
Italy,2000,470.524,0.886,8.26,1863750516736.0,56966400.0,32716.663098528254
Italy,2001,470.577,0.011,8.256,1910079750144.0,56994992.0,33513.11550572724
Italy,2002,478.002,1.578,8.37,1928259829760.0,57107576.0,33765.39445064172
Italy,2003,496.006,3.766,8.637,1944748163072.0,57425176.0,33865.77627680235
Italy,2004,501.632,1.134,8.67,1989364940800.0,57860664.0,34381.99293392139
Italy,2005,502.347,0.143,8.631,2022361923584.0,58199876.0,34748.56069425303
Italy,2006,496.934,-1.077,8.505,2077408362496.0,58429904.0,35553.85547948188
Italy,2007,490.653,-1.264,8.347,2122822582272.0,58778480.0,36115.64270243123
Italy,2008,479.077,-2.359,8.089,2115287121920.0,59224228.0,35716.584130400144
Italy,2009,424.953,-11.298,7.135,2013344956416.0,59562844.0,33802.02860051478
Italy,2010,436.534,2.725,7.297,2061694140416.0,59822452.0,34463.55125022291
Italy,2011,424.739,-2.702,7.076,2088117207040.0,60025952.0,34786.906953845566
Italy,2012,404.261,-4.821,6.716,2029244776448.0,60190152.0,33713.90018167756
Italy,2013,370.254,-8.412,6.139,1994213294080.0,60312600.0,33064.62155635804
Italy,2014,350.127,-5.436,5.804,1996478611456.0,60322792.0,33096.58829213343
Italy,2015,361.936,3.373,6.009,2012113928192.0,60232908.0,33405.55843978179
Italy,2016,358.814,-0.863,5.968,2026955079680.0,60118628.0,33715.92378455476
Italy,2017,353.419,-1.504,5.89,2060761825280.0,60004024.0,34343.72710203569
Italy,2018,349.827,-1.016,5.842,2077209133056.0,59877432.0,34691.019031277094
Kazakhstan,1985,253.338,7.878,16.436,182290350080.0,15413315.0,11826.8101365605
Kazakhstan,1986,258.139,1.895,16.42,184592269312.0,15721289.0,11741.547993424712
Kazakhstan,1987,256.083,-0.796,15.933,183469473792.0,16072474.0,11415.135827377913
Kazakhstan,1988,274.207,7.077,16.689,198629916672.0,16430588.0,12089.032764499969
Kazakhstan,1989,264.74,-3.452,15.848,197669306368.0,16704995.0,11832.946155805494
Kazakhstan,1990,268.173,1.297,15.9,194940977152.0,16866574.0,11557.828943328977
Kazakhstan,1991,261.066,-2.65,15.362,174429519872.0,16993796.0,10264.30586032691
Kazakhstan,1992,236.131,-9.551,13.855,166043893760.0,17043420.0,9742.404620668856
Kazakhstan,1993,208.217,-11.822,12.263,151572676608.0,16979700.0,8926.699329670135
Kazakhstan,1994,174.933,-15.985,10.446,133221818368.0,16747153.0,7954.893489538192
Kazakhstan,1995,168.286,-3.8,10.24,122950926336.0,16434323.0,7481.350240956077
Kazakhstan,1996,154.505,-8.189,9.57,124225961984.0,16144248.0,7694.750599966006
Kazakhstan,1997,146.425,-5.229,9.255,127005614080.0,15820435.0,8027.947024212672
Kazakhstan,1998,144.283,-1.463,9.324,125251796992.0,15474257.0,8094.204264023791
Kazakhstan,1999,119.265,-17.339,7.817,129322688512.0,15256256.0,8476.698903846396
Kazakhstan,2000,143.38,20.22,9.41,142758051840.0,15236256.0,9369.62806610758
Kazakhstan,2001,138.769,-3.216,9.081,162896068608.0,15281288.0,10659.838922478262
Kazakhstan,2002,157.525,13.516,10.27,179806994432.0,15338962.0,11722.240033712842
Kazakhstan,2003,175.855,11.636,11.407,197584060416.0,15416709.0,12816.228185665306
Kazakhstan,2004,186.356,5.971,12.006,217713229824.0,15521921.0,14026.17819173284
Kazakhstan,2005,200.042,7.344,12.777,240091856896.0,15656255.0,15335.203527024822
Kazakhstan,2006,220.575,10.264,13.94,267206115328.0,15822751.0,16887.46257385963
Kazakhstan,2007,226.745,2.797,14.166,292533534720.0,16006138.0,18276.33466111563
Kazakhstan,2008,226.831,0.038,14.005,303795863552.0,16196521.0,18756.85917685656
Kazakhstan,2009,224.55,-1.006,13.69,309091467264.0,16402365.0,18844.32319753889
Kazakhstan,2010,248.803,10.801,14.963,333426884608.0,16627839.0,20052.328183355636
Kazakhstan,2011,238.988,-3.945,14.171,360338718720.0,16864920.0,21366.168278296012
Kazakhstan,2012,246.345,3.079,14.404,378347749376.0,17102868.0,22121.889110995886
Kazakhstan,2013,255.165,3.58,14.711,401054334976.0,17345734.0,23121.208648535714
Kazakhstan,2014,274.29,7.495,15.591,418303442944.0,17592296.0,23777.64920190065
Kazakhstan,2015,278.661,1.594,15.624,423317831680.0,17835908.0,23734.02193373054
Kazakhstan,2016,277.696,-0.346,15.361,427912429568.0,18078558.0,23669.61068288743
Kazakhstan,2017,293.476,5.683,16.024,445456809984.0,18314822.0,24322.20252995088
Kazakhstan,2018,307.174,4.667,16.57,463720546304.0,18538100.0,25014.459211246027
Kyrgyzstan,1985,21.992,7.822,5.41,22495180800.0,4064857.0,5534.064494765745
Kyrgyzstan,1986,21.708,-1.291,5.253,22136344576.0,4132792.0,5356.268734550396
Kyrgyzstan,1987,21.203,-2.33,5.045,21884309504.0,4202473.0,5207.483665927181
Kyrgyzstan,1988,21.511,1.456,5.035,24099774464.0,4272638.0,5640.490597143966
Kyrgyzstan,1989,20.916,-2.768,4.824,24601434112.0,4335810.0,5674.011110265441
Kyrgyzstan,1990,18.998,-9.172,4.323,25164234752.0,4394738.0,5725.992027738627
Kyrgyzstan,1991,15.657,-17.587,3.514,22948294656.0,4456096.0,5149.86541043999
Kyrgyzstan,1992,11.042,-29.475,2.453,19580876800.0,4501258.0,4350.089863766973
Kyrgyzstan,1993,8.468,-23.307,1.879,16865844224.0,4507638.0,3741.614615903052
Kyrgyzstan,1994,6.144,-27.44,1.356,13389775872.0,4530904.0,2955.210675838641
Kyrgyzstan,1995,4.507,-26.65,0.981,12537071616.0,4596457.0,2727.5511586424063
Kyrgyzstan,1996,5.652,25.405,1.211,13289590784.0,4666586.0,2847.818680294331
Kyrgyzstan,1997,5.561,-1.614,1.174,14463592448.0,4738384.0,3052.431471995516
Kyrgyzstan,1998,5.901,6.12,1.227,14624162816.0,4810415.0,3040.1041939208985
Kyrgyzstan,1999,4.642,-21.328,0.952,15009657856.0,4878916.0,3076.4329322333074
