country,year,co2_per_capita,gdp_per_capita,population,gdp,co2,treated
Albania,1985,2.485,3585.25702621947,3171727.0,11371456512.0,7.882,0
Albania,1986,2.513,3638.6888834219017,3207129.0,11669744640.0,8.058,0
Albania,1987,2.3,3698.7321761868156,3237677.0,11975300096.0,7.447,0
Albania,1988,2.246,3768.4195059851018,3263019.0,12296424448.0,7.329,0
Albania,1989,2.738,3844.0888249207005,3282187.0,12617018368.0,8.986,0
Albania,1990,1.675,3929.457470593216,3295073.0,12947849216.0,5.521,0
Albania,1991,1.299,2839.3692691924834,3302087.0,9375844352.0,4.29,0
Albania,1992,0.762,2647.2077676861786,3303738.0,8745680896.0,2.517,0
Albania,1993,0.708,2919.476285592667,3300715.0,9636359168.0,2.338,0
Albania,1994,0.584,3216.7955455994093,3294001.0,10596127744.0,1.924,0
Albania,1995,0.636,3532.10332818775,3284370.0,11600734208.0,2.089,0
Albania,1996,0.617,3890.575896820137,3271336.0,12727380992.0,2.018,0
Albania,1997,0.474,3502.6075216651952,3253721.0,11396507648.0,1.543,0
Albania,1998,0.543,3857.0525684637482,3232185.0,12466707456.0,1.755,0
Albania,1999,0.931,4411.06273203741,3208265.0,14151858176.0,2.986,0
Albania,2000,0.951,4781.312138457656,3182027.0,15214264320.0,3.025,0
Albania,2001,1.021,5252.335524786634,3153615.0,16563844096.0,3.221,0
Albania,2002,1.2,5573.15978401526,3123554.0,17408065536.0,3.748,0
Albania,2003,1.391,5970.106330017559,3092993.0,18465497088.0,4.303,0
Albania,2004,1.364,6395.773356812072,3062629.0,19587880960.0,4.177,0
Albania,2005,1.405,6852.479651366007,3032636.0,20781076480.0,4.261,0
Albania,2006,1.302,7366.43545645572,3003391.0,22124285952.0,3.911,0
Albania,2007,1.327,7921.351405821533,2976089.0,23574646784.0,3.949,0
Albania,2008,1.49,8631.305363368105,2951690.0,25476937728.0,4.397,0
Albania,2009,1.504,9032.898972992469,2930553.0,26471389184.0,4.407,0
Albania,2010,1.642,9472.86657179476,2913402.0,27598268416.0,4.784,0
Albania,2011,1.832,9809.026569125648,2900660.0,28452651008.0,5.315,0
Albania,2012,1.677,9976.995959118882,2892191.0,28855377920.0,4.85,0
Albania,2013,1.831,10094.371629698315,2887019.0,29142642688.0,5.287,0
Albania,2014,2.08,10289.393860129676,2884100.0,29675640832.0,6.0,0
Albania,2015,1.635,10561.915637981434,2882482.0,30444531712.0,4.712,0
Albania,2016,1.608,10927.150935904236,2881064.0,31481821184.0,4.632,0
Albania,2017,1.838,11349.30995036746,2879361.0,32678760448.0,5.293,0
Albania,2018,1.701,11820.955153928424,2877019.0,34009112576.0,4.895,0
Austria,1985,7.189,23506.7293743522,7562114.0,177760567296.0,54.366,0
Austria,1986,7.1,24042.160364000276,7567247.0,181932965888.0,53.729,0
Austria,1987,7.577,24430.030236996852,7572379.0,184993447936.0,57.374,0
Austria,1988,6.98,25165.06229332498,7583766.0,190845943808.0,52.937,0
Austria,1989,7.047,26106.982067469155,7619393.0,198919356416.0,53.696,0
Austria,1990,8.096,27085.086260596152,7678732.0,207979118592.0,62.167,0
Austria,1991,8.48,27849.741060699052,7755640.0,215992565760.0,65.766,0
Austria,1992,7.686,28236.96439758311,7840816.0,221400842240.0,60.266,0
Austria,1993,7.677,28267.56683937824,7905280.0,223463030784.0,60.692,0
Austria,1994,7.696,28952.572608245166,7935366.0,229749260288.0,61.067,0
Austria,1995,8.059,29799.385140072223,7947293.0,236824444928.0,64.044,0
Austria,1996,8.468,30595.558808616643,7958043.0,243480772608.0,67.389,0
Austria,1997,8.445,31359.931012166806,7967086.0,249847267328.0,67.285,0
Austria,1998,8.39,32570.330537562364,7975856.0,259776266240.0,66.92,0
Austria,1999,8.218,33809.708932948015,7991382.0,270186299392.0,65.671,0
Austria,2000,8.261,35005.65340191063,8010425.0,280410161152.0,66.172,0
Austria,2001,8.728,35491.16548180744,8039633.0,285335945216.0,70.171,0
Austria,2002,8.909,36047.24411578966,8078994.0,291225468928.0,71.975,0
Austria,2003,9.532,36280.857700239096,8120105.0,294604374016.0,77.402,0
Austria,2004,9.509,37177.63225762631,8171215.0,303786426368.0,77.699,0
Austria,2005,9.614,37867.54721859664,8227034.0,311537598464.0,79.097,1
Austria,2006,9.291,39099.2834920077,8267771.0,323263922176.0,76.817,1
Austria,2007,8.936,40545.789807491994,8294720.0,336315973632.0,74.118,1
Austria,2008,8.832,41207.23276418815,8321134.0,342890905600.0,73.495,1
Austria,2009,8.069,39697.310273993375,8342939.0,331192238080.0,67.315,1
Austria,2010,8.612,40527.803654959345,8362829.0,338927091712.0,72.017,1
Austria,2011,8.331,41691.66348416633,8391201.0,349843128320.0,69.909,1
Austria,2012,7.982,41810.90322399257,8429641.0,352450904064.0,67.283,1
Austria,2013,7.993,41619.435585554034,8479542.0,352913752064.0,67.776,1
Austria,2014,7.509,41582.2478581373,8546066.0,355364634624.0,64.176,1
Austria,2015,7.679,41537.906858054375,8642422.0,358988120064.0,66.366,1
Austria,2016,7.695,41689.31051150857,8736491.0,364218286080.0,67.227,1
Austria,2017,7.912,42425.473176290936,8797497.0,373237972992.0,69.609,1
Austria,2018,7.53,43240.61739187681,8840518.0,382269456384.0,66.572,1
Belgium,1985,10.526,23819.02263317592,9880540.0,235344805888.0,104.004,0
Belgium,1986,10.353,24157.257652898687,9887822.0,238862663680.0,102.367,0
Belgium,1987,10.362,24696.869787012944,9900226.0,244504592384.0,102.589,0
Belgium,1988,10.057,25816.223755844054,9917989.0,256045023232.0,99.743,0
Belgium,1989,10.747,26691.42107288515,9937168.0,265237135360.0,106.792,0
Belgium,1990,12.078,27438.821900354083,9959565.0,273278730240.0,120.293,0
Belgium,1991,12.352,27902.267609966166,9987072.0,278661955584.0,123.363,0
Belgium,1992,12.229,28285.861170643704,10016455.0,283324055552.0,122.488,0
Belgium,1993,12.09,27975.6561264342,10043738.0,280980160512.0,121.424,0
Belgium,1994,12.394,28844.430794874897,10069182.0,290439823360.0,124.797,0
Belgium,1995,12.475,29496.849160452824,10095204.0,297776709632.0,125.936,0
Belgium,1996,12.79,29924.50268935903,10123230.0,302932623360.0,129.479,0
Belgium,1997,12.21,30980.507167591215,10154876.0,314603208704.0,123.991,0
Belgium,1998,12.781,31531.552891037096,10188541.0,321260519424.0,130.223,0
Belgium,1999,12.195,32584.982020051793,10224223.0,333156122624.0,124.681,0
Belgium,2000,12.346,33683.25709360484,10264351.0,345736773632.0,126.722,0
Belgium,2001,12.228,33855.27122218117,10309249.0,349022420992.0,126.066,0
Belgium,2002,12.251,34350.61851183648,10355569.0,355720200192.0,126.863,0
Belgium,2003,12.329,34507.32432490111,10402550.0,358964166656.0,128.248,0
Belgium,2004,12.315,35627.52724995514,10456164.0,372527267840.0,128.771,0
Belgium,2005,11.945,36212.84998134921,10516979.0,380849782784.0,125.628,1
Belgium,2006,11.705,36936.47730570908,10582970.0,390897631232.0,123.873,1
Belgium,2007,11.307,37990.15049985461,10653698.0,404735590400.0,120.463,1
Belgium,2008,11.203,38065.21208794487,10726720.0,408314871808.0,120.17,1
Belgium,2009,9.977,36989.15310437383,10801357.0,399533047808.0,107.765,1
Belgium,2010,10.535,37893.50240247517,10877948.0,412203548672.0,114.604,1
Belgium,2011,9.59,38424.65088498798,10955742.0,420970561536.0,105.069,1
Belgium,2012,9.283,38173.837464486896,11031140.0,421100945408.0,102.405,1
Belgium,2013,9.251,37935.176861570384,11103260.0,421204131840.0,102.715,1
Belgium,2014,8.681,38346.00799035353,11176727.0,428582862848.0,97.029,1
Belgium,2015,8.992,38665.26386177616,11248306.0,434918719488.0,101.146,1
Belgium,2016,8.803,38823.48158447453,11316837.0,439359012864.0,99.623,1
Belgium,2017,8.701,39327.52296927461,11384491.0,447723831296.0,99.055,1
Belgium,2018,8.732,39689.07987790295,11448598.0,454384320512.0,99.967,1
Bosnia and Herzegovina,1985,4.369,6705.676595614594,4383311.0,29393065984.0,19.149,0
Bosnia and Herzegovina,1986,4.531,6896.781340732654,4413378.0,30438103040.0,19.997,0
Bosnia and Herzegovina,1987,4.397,6728.871851393757,4440298.0,29878196224.0,19.522,0
Bosnia and Herzegovina,1988,4.513,6528.412420415345,4463329.0,29138452480.0,20.144,0
Bosnia and Herzegovina,1989,4.481,6586.8442966277535,4481226.0,29517137920.0,20.082,0
Bosnia and Herzegovina,1990,4.425,5800.3391698933365,4494314.0,26068545536.0,19.886,0
Bosnia and Herzegovina,1991,3.125,5054.969791370759,4502389.0,22759440384.0,14.069,0
Bosnia and Herzegovina,1992,3.515,3792.065242553506,4275737.0,16213873664.0,15.029,0
Bosnia and Herzegovina,1993,3.191,2809.2922291106865,3942985.0,11076997120.0,12.581,0
Bosnia and Herzegovina,1994,0.852,2988.2906685052417,3762334.0,11242947584.0,3.205,0
Bosnia and Herzegovina,1995,0.907,3138.443056550971,3750528.0,11770818560.0,3.402,0
Bosnia and Herzegovina,1996,1.085,4589.533667592264,3907749.0,17934745600.0,4.24,0
Bosnia and Herzegovina,1997,2.067,5377.523190627103,4047756.0,21766901760.0,8.366,0
Bosnia and Herzegovina,1998,2.564,5946.5528810987535,4115062.0,24470433792.0,10.551,0
Bosnia and Herzegovina,1999,2.488,6447.1548483195065,4153006.0,26775072768.0,10.333,0
Bosnia and Herzegovina,2000,3.279,6610.988621928504,4179355.0,27629668352.0,13.702,0
Bosnia and Herzegovina,2001,3.162,6659.813263643041,4194941.0,27937523712.0,13.263,0
Bosnia and Herzegovina,2002,3.376,6906.768914898736,4198410.0,28997447680.0,14.173,0
Bosnia and Herzegovina,2003,3.432,7110.597368203419,4183758.0,29749018624.0,14.358,0
Bosnia and Herzegovina,2004,3.732,7538.169779413149,4142858.0,31229566976.0,15.462,0
Bosnia and Herzegovina,2005,3.919,7854.717267457637,4094297.0,32159545344.0,16.046,0
Bosnia and Herzegovina,2006,4.284,8274.890765745231,4058086.0,33580218368.0,17.387,0
Bosnia and Herzegovina,2007,4.36,8772.29673864742,4007877.0,35158286336.0,17.474,0
Bosnia and Herzegovina,2008,5.061,9300.79273315599,3943390.0,36676653056.0,19.959,0
Bosnia and Herzegovina,2009,5.296,9267.580591347312,3877755.0,35937406976.0,20.537,0
Bosnia and Herzegovina,2010,5.548,9387.065625530524,3811093.0,35774980096.0,21.146,0
Bosnia and Herzegovina,2011,6.348,9528.406005327608,3743143.0,35666186240.0,23.761,0
Bosnia and Herzegovina,2012,6.024,9603.826090743027,3674376.0,35288068096.0,22.134,0
Bosnia and Herzegovina,2013,6.026,9987.30250079888,3617564.0,36129705984.0,21.801,0
Bosnia and Herzegovina,2014,5.408,10226.722384047358,3571070.0,36520341504.0,19.312,0
Bosnia and Herzegovina,2015,5.238,10680.792716228456,3524328.0,37642616832.0,18.46,0
Bosnia and Herzegovina,2016,6.243,11084.882771974024,3480985.0,38586310656.0,21.73,0
Bosnia and Herzegovina,2017,6.441,11571.691010385099,3440025.0,39806906368.0,22.156,0
Bosnia and Herzegovina,2018,6.492,12142.565119236548,3400132.0,41286324224.0,22.075,0
Bulgaria,1985,10.006,9953.48468332683,8917080.0,88756019200.0,89.221,0
Bulgaria,1986,10.253,10246.252871453635,8892099.0,91110694912.0,91.172,0
Bulgaria,1987,10.295,10294.860929626306,8865756.0,91271725056.0,91.273,0
Bulgaria,1988,9.836,10265.087810053214,8835822.0,90700488704.0,86.913,0
Bulgaria,1989,9.823,10116.885101101308,8804436.0,89073467392.0,86.482,0
Bulgaria,1990,8.741,9050.471020593815,8767778.0,79352520704.0,76.638,0
Bulgaria,1991,7.046,8400.484313362858,8721659.0,73266159616.0,61.456,0
Bulgaria,1992,6.611,7885.731264012588,8668545.0,68357816320.0,57.306,0
Bulgaria,1993,6.777,7988.3268167683345,8611541.0,68791803904.0,58.364,0
Bulgaria,1994,6.594,8275.051091370864,8548469.0,70739017728.0,56.367,0
Bulgaria,1995,6.831,8665.559100800418,8477584.0,73463005184.0,57.909,0
Bulgaria,1996,6.958,8023.399319778579,8401382.0,67407642624.0,58.46,0
Bulgaria,1997,6.709,8080.521762983736,8318965.0,67221577728.0,55.809,0
Bulgaria,1998,6.45,8512.362988215813,8234934.0,70098747392.0,53.115,0
Bulgaria,1999,5.675,8129.295650808142,8162298.0,66353733632.0,46.318,0
Bulgaria,2000,5.608,8657.133600751029,8097694.0,70102818816.0,45.413,0
Bulgaria,2001,6.089,8981.483688769802,8034863.0,72164990976.0,48.922,0
Bulgaria,2002,5.781,9495.916990561775,7974804.0,75728076800.0,46.099,0
Bulgaria,2003,6.375,10099.00651460738,7917745.0,79961358336.0,50.474,0
Bulgaria,2004,6.297,10863.58212068838,7865314.0,85445484544.0,49.526,0
Bulgaria,2005,6.474,11755.281914612524,7815221.0,91870126080.0,50.598,1
Bulgaria,2006,6.675,12686.875349599024,7766040.0,98526781440.0,51.837,1
Bulgaria,2007,7.214,13746.649614103317,7719035.0,106110869504.0,55.684,1
Bulgaria,2008,7.039,14701.47519398268,7674912.0,112832528384.0,54.022,1
Bulgaria,2009,5.994,14287.568697651275,7634737.0,109081829376.0,45.76,1
Bulgaria,2010,6.297,14594.393507818675,7592271.0,110804590592.0,47.808,1
Bulgaria,2011,7.043,15018.488559122952,7543128.0,113286381568.0,53.125,1
Bulgaria,2012,6.449,15132.551668345497,7488347.0,113317797888.0,48.29,1
Bulgaria,2013,5.731,15379.313901217965,7431169.0,114286280704.0,42.587,1
Bulgaria,2014,6.126,15705.486111363563,7372142.0,115783073792.0,45.162,1
Bulgaria,2015,6.584,16403.076640779396,7309255.0,119894269952.0,48.121,1
Bulgaria,2016,6.257,17097.00084598609,7245982.0,123884560384.0,45.337,1
Bulgaria,2017,6.604,17853.099677964143,7182430.0,128228638720.0,47.431,1
Bulgaria,2018,6.109,18571.810475250597,7117424.0,132183449600.0,43.48,1
Croatia,1985,4.3,13055.296861282306,4803331.0,62708912128.0,20.653,0
Croatia,1986,4.468,13350.376731060996,4828686.0,64464777216.0,21.575,0
Croatia,1987,4.342,13279.198410875457,4849966.0,64403660800.0,21.06,0
Croatia,1988,4.468,13120.41238457512,4865827.0,63841656832.0,21.738,0
Croatia,1989,4.446,12891.375220780319,4874189.0,62834999296.0,21.67,0
Croatia,1990,4.714,11977.351617301416,4873705.0,58374078464.0,22.975,0
Croatia,1991,3.506,9404.511797439007,4844526.0,45560401920.0,16.985,0
Croatia,1992,3.411,8398.043827858011,4798318.0,40296484864.0,16.369,0
Croatia,1993,3.507,7917.07860994335,4792409.0,37941878784.0,16.806,0
Croatia,1994,3.33,8519.350683514298,4819431.0,41058422784.0,16.05,0
Croatia,1995,3.498,9233.127518878326,4807100.0,44384567296.0,16.816,0
Croatia,1996,3.645,9968.142347031411,4758624.0,47434641408.0,17.344,0
Croatia,1997,3.939,10897.953220855152,4711373.0,51344322560.0,18.557,0
Croatia,1998,4.08,11450.60806444379,4659937.0,53359112192.0,19.011,0
Croatia,1999,4.348,11632.444900244913,4605329.0,53571235840.0,20.022,0
Croatia,2000,4.322,12081.402454205157,4548438.0,54951510016.0,19.66,0
Croatia,2001,4.611,12442.661999307707,4506760.0,56076091392.0,20.782,0
Croatia,2002,4.882,13308.50190123568,4482874.0,59660337152.0,21.887,0
Croatia,2003,5.203,14336.076665588467,4461141.0,63955259392.0,23.213,0
Croatia,2004,5.15,15215.222262657171,4443351.0,67606573056.0,22.885,0
Croatia,2005,5.269,16149.311280909915,4429687.0,71536394240.0,23.34,1
Croatia,2006,5.33,17236.21380662003,4417562.0,76142043136.0,23.547,1
Croatia,2007,5.643,18461.488501528303,4405542.0,81332862976.0,24.86,1
Croatia,2008,5.37,19182.32323713273,4393666.0,84280721408.0,23.594,1
Croatia,2009,4.976,18085.007509113122,4382142.0,79251070976.0,21.805,1
Croatia,2010,4.811,18107.79693271194,4368680.0,79107170304.0,21.018,1
Croatia,2011,4.745,18401.202618295993,4351838.0,80079052800.0,20.65,1
Croatia,2012,4.405,18081.405354890303,4331592.0,78321270784.0,19.081,1
Croatia,2013,4.278,17981.467510386752,4308854.0,77479518208.0,18.432,1
Croatia,2014,4.127,17994.5890613562,4283968.0,77088243712.0,17.682,1
Croatia,2015,4.189,18384.189341925314,4254821.0,78221434880.0,17.825,1
Croatia,2016,4.287,18995.022195452948,4223748.0,80230187008.0,18.109,1
Croatia,2017,4.471,19737.485521177503,4192468.0,82748776448.0,18.744,1
Croatia,2018,4.26,20425.173200836056,4160488.0,84978688000.0,17.724,1
Cyprus,1985,4.298,10372.972208782649,731670.0,7589592576.0,3.145,0
Cyprus,1986,4.85,10597.402997642077,743451.0,7878649856.0,3.606,0
Cyprus,1987,5.543,11171.786143880185,755031.0,8435044864.0,4.185,0
Cyprus,1988,5.477,11914.734626189138,766417.0,9131655168.0,4.198,0
Cyprus,1989,5.697,12693.5050482318,777599.0,9870456832.0,4.43,0
Cyprus,1990,5.891,13445.500340519542,788501.0,10601790464.0,4.645,0
Cyprus,1991,6.424,13490.615990899387,799067.0,10779906048.0,5.133,0
Cyprus,1992,6.793,14681.842832552888,810435.0,11898679296.0,5.506,0
Cyprus,1993,6.96,14640.584314879181,825993.0,12093020160.0,5.749,0
Cyprus,1994,7.095,15306.158427003547,844452.0,12925316096.0,5.991,0
Cyprus,1995,6.797,16627.500980381927,862419.0,14339872768.0,5.862,0
Cyprus,1996,7.058,16665.21765689768,880064.0,14666458112.0,6.212,0
Cyprus,1997,7.018,16917.22560603292,897476.0,15182803968.0,6.298,0
Cyprus,1998,7.208,17630.903522265482,914667.0,16126405632.0,6.592,0
Cyprus,1999,7.362,18314.563573676594,931612.0,17062067200.0,6.859,0
Cyprus,2000,7.492,19199.98866107454,948238.0,18206158848.0,7.105,0
Cyprus,2001,7.233,19731.05543521296,964838.0,19037272064.0,6.978,0
Cyprus,2002,7.299,20227.292911234144,982202.0,19867287552.0,7.169,0
Cyprus,2003,7.557,20540.947323700086,1000355.0,20548239360.0,7.56,0
Cyprus,2004,7.646,21289.42891248351,1018688.0,21687285760.0,7.789,0
Cyprus,2005,7.673,21892.309741868918,1037070.0,22703857664.0,7.957,1
Cyprus,2006,7.755,22690.49412901667,1055445.0,23948568576.0,8.185,1
Cyprus,2007,7.919,23593.421521126762,1073875.0,25336385536.0,8.503,1
